0, 0.26862211569994093
1, 0.26862211569994093
2, 0.27165494861934186
3, 0.27165494861934186
4, 0.27704830160942645
5, 0.27704830160942645
6, 0.2965290265921104
7, 0.4898183582820122
8, 0.596790512924555
9, 0.7798719667515567
10, 0.7798719667515567
11, 0.7798719667515567
12, 0.7798719667515567
13, 0.7798719667515567
14, 0.7798719667515567
15, 0.7798719667515567
16, 0.7798719667515567
17, 0.7798719667515567
18, 0.7798719667515567
19, 0.7798719667515567
20, 0.7798719667515567
21, 0.7798719667515567
22, 0.7798719667515567
23, 0.7798719667515567
24, 0.8610256434684055
25, 0.8610256434684055
26, 0.9832202225334942
27, 0.9832202225334942
28, 1.1374685888546723
29, 1.1374685888546723
30, 1.1548823826900503
31, 1.2805616185325597
32, 1.3314340720890045
33, 1.3350995103984886
34, 1.3350995103984886
35, 1.5379783423253375
36, 1.5379783423253375
37, 1.5379783423253375
38, 1.5379783423253375
39, 1.5379783423253375
40, 1.5379783423253375
41, 1.5379783423253375
42, 1.5379783423253375
43, 1.5379783423253375
44, 1.5379783423253375
45, 1.5379783423253375
46, 1.5379783423253375
47, 1.5379783423253375
48, 1.5379783423253375
49, 1.5379783423253375
50, 1.5379783423253375
51, 1.5379783423253375
52, 1.5379783423253375
53, 1.5379783423253375
54, 1.5379783423253375
55, 1.5379783423253375
56, 1.5379783423253375
57, 1.5379783423253375
58, 1.5379783423253375
59, 1.5379783423253375
60, 1.5379783423253375
61, 1.5379783423253375
62, 1.5379783423253375
63, 1.5379783423253375
64, 1.5379783423253375
65, 1.5379783423253375
66, 1.5379783423253375
67, 1.5379783423253375
68, 1.5379783423253375
69, 1.5379783423253375
70, 1.5379783423253375
71, 1.6824262506209577
72, 1.6824262506209577
73, 1.6824262506209577
74, 1.6824262506209577
75, 1.6824262506209577
76, 1.6824262506209577
77, 1.6824262506209577
78, 1.6824262506209577
79, 1.6824262506209577
80, 1.6824262506209577
81, 1.6824262506209577
82, 1.6824262506209577
83, 1.6824262506209577
84, 1.6824262506209577
85, 1.6824262506209577
86, 1.6824262506209577
87, 1.6824262506209577
88, 1.7287459720397131
89, 1.7287459720397131
90, 1.7287459720397131
91, 1.7287459720397131
92, 1.7287459720397131
93, 1.7287459720397131
94, 1.7287459720397131
95, 1.7287459720397131
96, 1.7287459720397131
97, 1.8040343201949625
98, 1.8040343201949625
99, 1.8040343201949625
100, 1.8040343201949625
101, 1.8040343201949625
102, 1.8040343201949625
103, 1.8040343201949625
104, 1.8040343201949625
105, 1.8040343201949625
106, 1.8040343201949625
107, 1.8040343201949625
108, 1.8535823628803272
109, 1.8535823628803272
110, 1.8535823628803272
111, 1.8535823628803272
112, 1.8535823628803272
113, 1.8535823628803272
114, 1.8535823628803272
115, 1.8535823628803272
116, 1.8535823628803272
117, 1.8535823628803272
118, 1.8535823628803272
119, 1.8535823628803272
120, 1.8535823628803272
121, 1.8535823628803272
122, 1.8535823628803272
123, 1.8535823628803272
124, 1.8535823628803272
125, 1.8535823628803272
126, 1.8535823628803272
127, 1.8535823628803272
128, 1.8535823628803272
129, 1.8535823628803272
130, 1.8535823628803272
131, 1.8535823628803272
132, 1.8535823628803272
133, 1.8535823628803272
134, 1.8535823628803272
135, 1.8535823628803272
136, 1.8535823628803272
137, 1.8535823628803272
138, 1.8535823628803272
139, 1.8535823628803272
140, 1.8535823628803272
141, 1.8535823628803272
142, 1.8535823628803272
143, 1.8535823628803272
144, 1.8535823628803272
145, 1.8535823628803272
146, 1.8535823628803272
147, 1.8535823628803272
148, 1.8535823628803272
149, 1.8535823628803272
150, 1.8535823628803272
151, 1.8535823628803272
152, 1.8535823628803272
153, 1.8535823628803272
154, 1.8535823628803272
155, 1.8535823628803272
156, 1.8535823628803272
157, 1.8535823628803272
158, 1.8535823628803272
159, 1.8535823628803272
160, 1.8535823628803272
161, 1.8535823628803272
162, 1.8535823628803272
163, 1.8535823628803272
164, 1.8535823628803272
165, 1.8535823628803272
166, 1.8535823628803272
167, 1.8535823628803272
168, 1.8535823628803272
169, 1.8535823628803272
170, 1.8535823628803272
171, 1.8535823628803272
172, 1.8535823628803272
173, 1.8535823628803272
174, 1.8535823628803272
175, 1.8535823628803272
176, 1.8535823628803272
177, 1.8535823628803272
178, 1.8535823628803272
179, 1.8535823628803272
180, 1.8535823628803272
181, 1.8535823628803272
182, 1.8535823628803272
183, 1.8535823628803272
184, 1.8535823628803272
185, 1.8535823628803272
186, 1.8535823628803272
187, 1.8535823628803272
188, 1.8535823628803272
189, 1.8535823628803272
190, 1.8535823628803272
191, 1.8535823628803272
192, 1.8535823628803272
193, 1.8535823628803272
194, 1.8535823628803272
195, 1.8535823628803272
196, 1.8535823628803272
197, 1.8535823628803272
198, 1.8535823628803272
199, 1.8535823628803272
200, 1.8535823628803272
201, 1.8535823628803272
202, 1.8535823628803272
203, 1.8535823628803272
204, 1.8535823628803272
205, 1.8535823628803272
206, 1.8535823628803272
207, 1.8535823628803272
208, 1.8535823628803272
209, 1.8535823628803272
210, 1.8535823628803272
211, 1.8535823628803272
212, 1.8535823628803272
213, 1.8535823628803272
214, 1.8535823628803272
215, 1.8535823628803272
216, 1.8535823628803272
217, 1.8535823628803272
218, 1.8535823628803272
219, 1.8535823628803272
220, 1.8535823628803272
221, 1.8535823628803272
222, 1.8535823628803272
223, 1.8535823628803272
224, 1.8535823628803272
225, 1.8535823628803272
226, 1.8535823628803272
227, 1.8535823628803272
228, 1.8535823628803272
229, 1.8535823628803272
230, 1.8535823628803272
231, 1.8535823628803272
232, 1.8535823628803272
233, 1.8535823628803272
234, 1.8535823628803272
235, 1.8535823628803272
236, 1.8535823628803272
237, 1.8535823628803272
238, 1.8535823628803272
239, 1.8535823628803272
240, 1.8535823628803272
241, 1.8535823628803272
242, 1.8535823628803272
243, 1.8535823628803272
244, 1.8535823628803272
245, 1.8535823628803272
246, 1.8535823628803272
247, 1.8535823628803272
248, 1.8535823628803272
249, 1.8535823628803272
250, 1.8535823628803272
251, 1.8535823628803272
252, 1.8535823628803272
253, 1.8535823628803272
254, 1.8535823628803272
255, 1.8535823628803272
256, 1.8535823628803272
257, 1.8535823628803272
258, 1.8535823628803272
259, 1.8535823628803272
260, 1.8535823628803272
261, 1.8535823628803272
262, 1.8535823628803272
263, 1.8535823628803272
264, 1.8535823628803272
265, 1.8535823628803272
266, 1.8535823628803272
267, 1.8535823628803272
268, 1.8535823628803272
269, 1.8535823628803272
270, 1.8535823628803272
271, 1.8535823628803272
272, 1.8535823628803272
273, 1.8535823628803272
274, 1.8535823628803272
275, 1.8535823628803272
276, 1.8535823628803272
277, 1.8535823628803272
278, 1.92298100866015
279, 1.92298100866015
280, 1.92298100866015
281, 1.92298100866015
282, 1.92298100866015
283, 1.92298100866015
284, 1.92298100866015
285, 1.92298100866015
286, 1.92298100866015
287, 1.92298100866015
288, 1.92298100866015
289, 1.92298100866015
290, 1.92298100866015
291, 1.92298100866015
292, 1.92298100866015
293, 1.92298100866015
294, 1.92298100866015
295, 1.92298100866015
296, 1.92298100866015
297, 1.92298100866015
298, 1.92298100866015
299, 1.92298100866015
300, 1.92298100866015
301, 1.92298100866015
302, 1.92298100866015
303, 1.92298100866015
304, 1.92298100866015
305, 1.92298100866015
306, 1.92298100866015
307, 1.92298100866015
308, 1.92298100866015
309, 1.92298100866015
310, 1.92298100866015
311, 1.92298100866015
312, 1.92298100866015
313, 2.031676233999326
314, 2.031676233999326
315, 2.031676233999326
316, 2.355856500739847
317, 2.3628588705975906
318, 2.3628588705975906
319, 2.3628588705975906
